time_step,fair_value,bid_price,ask_price,spread,order_type,trade_executed,trade_size,starting_inventory,ending_inventory,inventory,starting_cash,ending_cash,cash,pnl
529,116.90056694989487,114.70056694989486,116.70056694989486,2.0,none,False,0,12,12,12,-883.0017129637664,-883.0017129637664,-883.0017129637664,519.8050904349719
530,116.25074520399828,114.05074520399828,116.05074520399828,2.0,none,False,0,12,12,12,-883.0017129637664,-883.0017129637664,-883.0017129637664,512.0072294842129
531,116.17999100349235,113.97999100349234,115.97999100349234,2.0,sell,True,1,12,13,13,-883.0017129637664,-996.9817039672588,-996.9817039672588,513.3581790781417
532,116.80298636718756,114.50298636718756,116.50298636718756,2.0,sell,True,1,13,14,14,-996.9817039672588,-1111.4846903344464,-1111.4846903344464,523.7571188061793
533,116.71834552208226,114.31834552208225,116.31834552208225,2.0,buy,True,1,14,13,13,-1111.4846903344464,-995.1663448123642,-995.1663448123642,522.1721469747052
534,116.11728518951264,113.81728518951265,115.81728518951265,2.0,sell,True,1,13,14,14,-995.1663448123642,-1108.983630001877,-1108.983630001877,516.6583626513002
535,116.14805236802164,113.74805236802163,115.74805236802163,2.0,none,False,0,14,14,14,-1108.983630001877,-1108.983630001877,-1108.983630001877,517.0891031504261
536,116.23411376333001,113.83411376333001,115.83411376333001,2.0,sell,True,1,14,15,15,-1108.983630001877,-1222.8177437652068,-1222.8177437652068,520.6939626847434
537,115.61632062479784,113.11632062479784,115.11632062479784,2.0,sell,True,1,15,16,16,-1222.8177437652068,-1335.9340643900048,-1335.9340643900048,513.9270656067606
538,116.34791717895395,113.74791717895395,115.74791717895395,2.0,buy,True,1,16,15,15,-1335.9340643900048,-1220.1861472110509,-1220.1861472110509,525.0326104732583
539,116.0839555275833,113.5839555275833,115.5839555275833,2.0,none,False,0,15,15,15,-1220.1861472110509,-1220.1861472110509,-1220.1861472110509,521.0731857026985
540,116.57057093862254,114.07057093862254,116.07057093862254,2.0,none,False,0,15,15,15,-1220.1861472110509,-1220.1861472110509,-1220.1861472110509,528.3724168682872
541,116.34386047514393,113.84386047514393,115.84386047514393,2.0,none,False,0,15,15,15,-1220.1861472110509,-1220.1861472110509,-1220.1861472110509,524.9717599161081
542,116.33626692821797,113.83626692821797,115.83626692821797,2.0,sell,True,1,15,16,16,-1220.1861472110509,-1334.022414139269,-1334.022414139269,527.3578567122186
543,116.37481863528785,113.77481863528786,115.77481863528786,2.0,none,False,0,16,16,16,-1334.022414139269,-1334.022414139269,-1334.022414139269,527.9746840253367
544,116.82898128397312,114.22898128397313,116.22898128397313,2.0,sell,True,1,16,17,17,-1334.022414139269,-1448.251395423242,-1448.251395423242,537.841286404301
545,117.47366384305289,114.77366384305289,116.77366384305289,2.0,buy,True,1,17,16,16,-1448.251395423242,-1331.4777315801891,-1331.4777315801891,548.1008899086571
546,116.63380166520288,114.03380166520289,116.03380166520289,2.0,buy,True,1,16,15,15,-1331.4777315801891,-1215.4439299149863,-1215.4439299149863,534.0630950630571
547,116.83904492066408,114.33904492066408,116.33904492066408,2.0,sell,True,1,15,16,16,-1215.4439299149863,-1329.7829748356503,-1329.7829748356503,539.641743894975
548,116.54213888820806,113.94213888820806,115.94213888820806,2.0,sell,True,1,16,17,17,-1329.7829748356503,-1443.7251137238584,-1443.7251137238584,537.4912473756785
549,116.24725750882502,113.54725750882501,115.54725750882501,2.0,none,False,0,17,17,17,-1443.7251137238584,-1443.7251137238584,-1443.7251137238584,532.4782639261668
550,115.79636822897473,113.09636822897473,115.09636822897473,2.0,none,False,0,17,17,17,-1443.7251137238584,-1443.7251137238584,-1443.7251137238584,524.8131461687119
551,116.6921769861809,113.9921769861809,115.9921769861809,2.0,sell,True,1,17,18,18,-1443.7251137238584,-1557.7172907100394,-1557.7172907100394,542.7418950412166
552,116.41879924748287,113.61879924748287,115.61879924748287,2.0,none,False,0,18,18,18,-1557.7172907100394,-1557.7172907100394,-1557.7172907100394,537.8210957446522
553,116.77762046311224,113.97762046311225,115.97762046311225,2.0,none,False,0,18,18,18,-1557.7172907100394,-1557.7172907100394,-1557.7172907100394,544.279877625981
554,116.06317939983734,113.26317939983734,115.26317939983734,2.0,sell,True,1,18,19,19,-1557.7172907100394,-1670.9804701098767,-1670.9804701098767,534.2199384870326
555,115.13277733143443,112.23277733143442,114.23277733143442,2.0,sell,True,1,19,20,20,-1670.9804701098767,-1783.213247441311,-1783.213247441311,519.4422991873776
556,114.86543427764872,111.86543427764872,113.86543427764872,2.0,sell,False,0,20,20,20,-1783.213247441311,-1783.213247441311,-1783.213247441311,514.0954381116635
557,115.0756239353583,112.0756239353583,114.0756239353583,2.0,sell,False,0,20,20,20,-1783.213247441311,-1783.213247441311,-1783.213247441311,518.2992312658548
558,114.81965069229966,111.81965069229966,113.81965069229966,2.0,none,False,0,20,20,20,-1783.213247441311,-1783.213247441311,-1783.213247441311,513.1797664046821
559,114.96749424896745,111.96749424896745,113.96749424896745,2.0,buy,True,1,20,19,19,-1783.213247441311,-1669.2457531923437,-1669.2457531923437,515.136637538038
560,115.26661572237951,112.3666157223795,114.3666157223795,2.0,buy,True,1,19,18,18,-1669.2457531923437,-1554.8791374699642,-1554.8791374699642,519.9199455328669
561,115.73796544133837,112.93796544133838,114.93796544133838,2.0,buy,True,1,18,17,17,-1554.8791374699642,-1439.941172028626,-1439.941172028626,527.6042404741265
562,115.86131086285766,113.16131086285766,115.16131086285766,2.0,buy,True,1,17,16,16,-1439.941172028626,-1324.7798611657684,-1324.7798611657684,529.0011126399543
563,115.75385708766889,113.1538570876689,115.1538570876689,2.0,none,False,0,16,16,16,-1324.7798611657684,-1324.7798611657684,-1324.7798611657684,527.2818522369339
564,115.3250108430652,112.7250108430652,114.7250108430652,2.0,none,False,0,16,16,16,-1324.7798611657684,-1324.7798611657684,-1324.7798611657684,520.4203123232749
565,115.30741123357365,112.70741123357365,114.70741123357365,2.0,sell,True,1,16,17,17,-1324.7798611657684,-1437.487272399342,-1437.487272399342,522.7387185714101
566,115.21149660406444,112.51149660406443,114.51149660406443,2.0,none,False,0,17,17,17,-1437.487272399342,-1437.487272399342,-1437.487272399342,521.1081698697535
567,115.10171898954934,112.40171898954934,114.40171898954934,2.0,sell,True,1,17,18,18,-1437.487272399342,-1549.8889913888913,-1549.8889913888913,521.9419504229966
568,115.79276142749873,112.99276142749873,114.99276142749873,2.0,buy,True,1,18,17,17,-1549.8889913888913,-1434.8962299613927,-1434.8962299613927,533.5807143060858
569,114.92263958413088,112.22263958413087,114.22263958413087,2.0,sell,True,1,17,18,18,-1434.8962299613927,-1547.1188695455235,-1547.1188695455235,521.4886429688322
570,115.62536368563713,112.82536368563713,114.82536368563713,2.0,none,False,0,18,18,18,-1547.1188695455235,-1547.1188695455235,-1547.1188695455235,534.137676795945
571,116.48001259908348,113.68001259908348,115.68001259908348,2.0,sell,True,1,18,19,19,-1547.1188695455235,-1660.798882144607,-1660.798882144607,552.3213572379791
572,116.49752408943208,113.59752408943207,115.59752408943207,2.0,buy,True,1,19,18,18,-1660.798882144607,-1545.201358055175,-1545.201358055175,551.7540755546022
573,115.77527783350881,112.97527783350881,114.97527783350881,2.0,none,False,0,18,18,18,-1545.201358055175,-1545.201358055175,-1545.201358055175,538.7536429479835
574,114.82784588712533,112.02784588712534,114.02784588712534,2.0,buy,True,1,18,17,17,-1545.201358055175,-1431.1735121680497,-1431.1735121680497,520.8998679130809
575,115.43516933970251,112.73516933970251,114.73516933970251,2.0,sell,True,1,17,18,18,-1431.1735121680497,-1543.9086815077521,-1543.9086815077521,533.9243666068933
576,114.60760030300638,111.80760030300638,113.80760030300638,2.0,sell,True,1,18,19,19,-1543.9086815077521,-1655.7162818107586,-1655.7162818107586,521.8281239463627
577,115.04533962278782,112.14533962278782,114.14533962278782,2.0,sell,True,1,19,20,20,-1655.7162818107586,-1767.8616214335464,-1767.8616214335464,533.0451710222103
578,115.6920184218046,112.6920184218046,114.6920184218046,2.0,sell,False,0,20,20,20,-1767.8616214335464,-1767.8616214335464,-1767.8616214335464,545.9787470025456
579,115.97669560057737,112.97669560057737,114.97669560057737,2.0,sell,False,0,20,20,20,-1767.8616214335464,-1767.8616214335464,-1767.8616214335464,551.6722905780009
580,115.66572516198278,112.66572516198278,114.66572516198278,2.0,none,False,0,20,20,20,-1767.8616214335464,-1767.8616214335464,-1767.8616214335464,545.4528818061092
581,116.2262510196594,113.2262510196594,115.2262510196594,2.0,buy,True,1,20,19,19,-1767.8616214335464,-1652.635370413887,-1652.635370413887,555.6633989596417
582,117.15878024752762,114.25878024752761,116.25878024752761,2.0,sell,True,1,19,20,20,-1652.635370413887,-1766.8941506614144,-1766.8941506614144,576.2814542891381
583,116.26960594756316,113.26960594756316,115.26960594756316,2.0,buy,True,1,20,19,19,-1766.8941506614144,-1651.6245447138513,-1651.6245447138513,557.4979682898488
584,115.59892010734342,112.69892010734341,114.69892010734341,2.0,sell,True,1,19,20,20,-1651.6245447138513,-1764.3234648211946,-1764.3234648211946,547.6549373256739
585,115.29096627202716,112.29096627202716,114.29096627202716,2.0,none,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,541.4958606193486
586,116.08081810566941,113.08081810566941,115.08081810566941,2.0,none,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,557.2928972921936
587,115.5820287236334,112.5820287236334,114.5820287236334,2.0,sell,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,547.3171096514734
588,114.8323693138872,111.8323693138872,113.8323693138872,2.0,sell,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,532.3239214565492
589,114.83751560336972,111.83751560336972,113.83751560336972,2.0,sell,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,532.4268472461999
590,114.14590413712885,111.14590413712885,113.14590413712885,2.0,sell,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,518.5946179213825
591,114.35618195285257,111.35618195285257,113.35618195285257,2.0,none,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,522.8001742358565
592,114.48341802171515,111.48341802171515,113.48341802171515,2.0,none,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,525.3448956131083
593,113.5401649975129,110.5401649975129,112.5401649975129,2.0,sell,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,506.4798351290633
594,113.69370746046766,110.69370746046766,112.69370746046766,2.0,sell,False,0,20,20,20,-1764.3234648211946,-1764.3234648211946,-1764.3234648211946,509.5506843881585
595,113.52688102779416,110.52688102779416,112.52688102779416,2.0,buy,True,1,20,19,19,-1764.3234648211946,-1651.7965837934005,-1651.7965837934005,505.2141557346888
596,113.78120904839032,110.88120904839032,112.88120904839032,2.0,sell,True,1,19,20,20,-1651.7965837934005,-1762.6777928417907,-1762.6777928417907,512.9463881260156
597,113.74709868474116,110.74709868474116,112.74709868474116,2.0,none,False,0,20,20,20,-1762.6777928417907,-1762.6777928417907,-1762.6777928417907,512.2641808530323
598,114.11708036713252,111.11708036713252,113.11708036713252,2.0,buy,True,1,20,19,19,-1762.6777928417907,-1649.5607124746582,-1649.5607124746582,518.6638145008594
599,113.23690643300185,110.33690643300184,112.33690643300184,2.0,buy,True,1,19,18,18,-1649.5607124746582,-1537.2238060416564,-1537.2238060416564,501.0405097523769
600,112.64495246012865,109.84495246012865,111.84495246012865,2.0,buy,True,1,18,17,17,-1537.2238060416564,-1425.3788535815277,-1425.3788535815277,489.58533824065944
601,113.08167823035353,110.38167823035353,112.38167823035353,2.0,none,False,0,17,17,17,-1425.3788535815277,-1425.3788535815277,-1425.3788535815277,497.0096763344825
602,113.80323296186218,111.10323296186218,113.10323296186218,2.0,none,False,0,17,17,17,-1425.3788535815277,-1425.3788535815277,-1425.3788535815277,509.27610677012945
603,113.06476526496695,110.36476526496695,112.36476526496695,2.0,sell,True,1,17,18,18,-1425.3788535815277,-1535.7436188464947,-1535.7436188464947,499.4221559229104
604,112.70299703777327,109.90299703777328,111.90299703777328,2.0,buy,True,1,18,17,17,-1535.7436188464947,-1423.8406218087214,-1423.8406218087214,492.1103278334242
605,112.19883480282436,109.49883480282436,111.49883480282436,2.0,buy,True,1,17,16,16,-1423.8406218087214,-1312.341787005897,-1312.341787005897,482.83956983929284
606,111.96713446982757,109.36713446982758,111.36713446982758,2.0,buy,True,1,16,15,15,-1312.341787005897,-1200.9746525360695,-1200.9746525360695,478.532364511344
607,112.697749473269,110.197749473269,112.197749473269,2.0,buy,True,1,15,14,14,-1200.9746525360695,-1088.7769030628006,-1088.7769030628006,488.9915895629654
608,112.85312354905619,110.45312354905619,112.45312354905619,2.0,sell,True,1,14,15,15,-1088.7769030628006,-1199.2300266118568,-1199.2300266118568,493.5668266239861
609,112.84965463317602,110.34965463317602,112.34965463317602,2.0,buy,True,1,15,14,14,-1199.2300266118568,-1086.8803719786808,-1086.8803719786808,493.01479288578344
610,112.46673559728488,110.06673559728488,112.06673559728488,2.0,sell,True,1,14,15,15,-1086.8803719786808,-1196.9471075759657,-1196.9471075759657,490.0539263833075
611,112.47762452333242,109.97762452333242,111.97762452333242,2.0,none,False,0,15,15,15,-1196.9471075759657,-1196.9471075759657,-1196.9471075759657,490.21726027402065
612,111.90791336838491,109.40791336838491,111.40791336838491,2.0,buy,True,1,15,14,14,-1196.9471075759657,-1085.5391942075807,-1085.5391942075807,481.171592949808
613,111.89770177543527,109.49770177543526,111.49770177543526,2.0,none,False,0,14,14,14,-1085.5391942075807,-1085.5391942075807,-1085.5391942075807,481.02863064851294
614,112.2062218492145,109.8062218492145,111.8062218492145,2.0,sell,True,1,14,15,15,-1085.5391942075807,-1195.3454160567953,-1195.3454160567953,487.74791168142224
615,112.90056658000144,110.40056658000144,112.40056658000144,2.0,sell,True,1,15,16,16,-1195.3454160567953,-1305.7459826367967,-1305.7459826367967,500.6630826432263
616,113.35558270672023,110.75558270672023,112.75558270672023,2.0,none,False,0,16,16,16,-1305.7459826367967,-1305.7459826367967,-1305.7459826367967,507.9433406707269
617,113.08745741175535,110.48745741175536,112.48745741175536,2.0,sell,True,1,16,17,17,-1305.7459826367967,-1416.233440048552,-1416.233440048552,506.25333595128905
618,112.4767680155308,109.77676801553079,111.77676801553079,2.0,buy,True,1,17,16,16,-1416.233440048552,-1304.4566720330213,-1304.4566720330213,495.17161621547143
619,112.4852790737772,109.88527907377721,111.88527907377721,2.0,none,False,0,16,16,16,-1304.4566720330213,-1304.4566720330213,-1304.4566720330213,495.30779314741403
620,112.04472042902518,109.44472042902518,111.44472042902518,2.0,none,False,0,16,16,16,-1304.4566720330213,-1304.4566720330213,-1304.4566720330213,488.25885483138154
621,112.4055177092629,109.8055177092629,111.8055177092629,2.0,sell,True,1,16,17,17,-1304.4566720330213,-1414.2621897422841,-1414.2621897422841,496.6316113151852
622,112.19332513472011,109.49332513472011,111.49332513472011,2.0,none,False,0,17,17,17,-1414.2621897422841,-1414.2621897422841,-1414.2621897422841,493.02433754795766
623,111.87149573462524,109.17149573462524,111.17149573462524,2.0,none,False,0,17,17,17,-1414.2621897422841,-1414.2621897422841,-1414.2621897422841,487.5532377463451
624,112.38142607921083,109.68142607921082,111.68142607921082,2.0,sell,True,1,17,18,18,-1414.2621897422841,-1523.9436158214949,-1523.9436158214949,498.9220536042999
625,112.38158188635211,109.58158188635211,111.58158188635211,2.0,buy,True,1,18,17,17,-1523.9436158214949,-1412.3620339351428,-1412.3620339351428,498.124858132843
626,112.04766329705764,109.34766329705764,111.34766329705764,2.0,buy,True,1,17,16,16,-1412.3620339351428,-1301.0143706380852,-1301.0143706380852,491.748242114837
627,112.26018434186524,109.66018434186525,111.66018434186525,2.0,buy,True,1,16,15,15,-1301.0143706380852,-1189.35418629622,-1189.35418629622,494.54857883175873
628,112.4863205839946,109.9863205839946,111.9863205839946,2.0,sell,True,1,15,16,16,-1189.35418629622,-1299.3405068802144,-1299.3405068802144,500.4406224636991
629,112.9649593051418,110.36495930514181,112.36495930514181,2.0,buy,True,1,16,15,15,-1299.3405068802144,-1186.9755475750726,-1186.9755475750726,507.4988420020545
630,113.62153807705656,111.12153807705656,113.12153807705656,2.0,sell,True,1,15,16,16,-1186.9755475750726,-1298.0970856521292,-1298.0970856521292,519.8475235807757
631,113.22111920653138,110.62111920653139,112.62111920653139,2.0,none,False,0,16,16,16,-1298.0970856521292,-1298.0970856521292,-1298.0970856521292,513.440821652373
632,112.95783482626292,110.35783482626293,112.35783482626293,2.0,sell,True,1,16,17,17,-1298.0970856521292,-1408.454920478392,-1408.454920478392,511.82827156807775
633,113.1252391099605,110.4252391099605,112.4252391099605,2.0,none,False,0,17,17,17,-1408.454920478392,-1408.454920478392,-1408.454920478392,514.6741443909366
634,113.57588753506421,110.87588753506421,112.87588753506421,2.0,buy,True,1,17,16,16,-1408.454920478392,-1295.5790329433278,-1295.5790329433278,521.6351676176996
635,113.52506796323433,110.92506796323434,112.92506796323434,2.0,none,False,0,16,16,16,-1295.5790329433278,-1295.5790329433278,-1295.5790329433278,520.8220544684216
636,114.09087594609717,111.49087594609718,113.49087594609718,2.0,none,False,0,16,16,16,-1295.5790329433278,-1295.5790329433278,-1295.5790329433278,529.874982194227
637,114.24614473782553,111.64614473782554,113.64614473782554,2.0,none,False,0,16,16,16,-1295.5790329433278,-1295.5790329433278,-1295.5790329433278,532.3592828618807
638,114.41319129192081,111.81319129192082,113.81319129192082,2.0,sell,True,1,16,17,17,-1295.5790329433278,-1407.3922242352487,-1407.3922242352487,537.6320277274051
639,114.65266290292298,111.95266290292298,113.95266290292298,2.0,none,False,0,17,17,17,-1407.3922242352487,-1407.3922242352487,-1407.3922242352487,541.7030451144419
640,113.94821431952364,111.24821431952364,113.24821431952364,2.0,buy,True,1,17,16,16,-1407.3922242352487,-1294.144009915725,-1294.144009915725,529.0274191966532
641,114.84462466109224,112.24462466109225,114.24462466109225,2.0,buy,True,1,16,15,15,-1294.144009915725,-1179.8993852546328,-1179.8993852546328,542.7699846617509
642,114.47200962798395,111.97200962798395,113.97200962798395,2.0,sell,True,1,15,16,16,-1179.8993852546328,-1291.8713948826166,-1291.8713948826166,539.6807591651266
643,114.29276444662936,111.69276444662937,113.69276444662937,2.0,none,False,0,16,16,16,-1291.8713948826166,-1291.8713948826166,-1291.8713948826166,536.8128362634532
644,115.13380634642378,112.53380634642379,114.53380634642379,2.0,none,False,0,16,16,16,-1291.8713948826166,-1291.8713948826166,-1291.8713948826166,550.2695066601639
645,115.60548088896114,113.00548088896115,115.00548088896115,2.0,buy,True,1,16,15,15,-1291.8713948826166,-1176.8659139936556,-1176.8659139936556,557.2162993407615
646,115.02016429890362,112.52016429890362,114.52016429890362,2.0,sell,True,1,15,16,16,-1176.8659139936556,-1289.3860782925592,-1289.3860782925592,550.9365504898988
647,115.07111860170369,112.4711186017037,114.4711186017037,2.0,buy,True,1,16,15,15,-1289.3860782925592,-1174.9149596908555,-1174.9149596908555,551.1518193346997
648,115.8953669235517,113.3953669235517,115.3953669235517,2.0,buy,True,1,15,14,14,-1174.9149596908555,-1059.519592767304,-1059.519592767304,563.0155441624199
649,116.4393464918492,114.03934649184919,116.03934649184919,2.0,none,False,0,14,14,14,-1059.519592767304,-1059.519592767304,-1059.519592767304,570.6312581185848
650,116.72596469184812,114.32596469184811,116.32596469184811,2.0,sell,True,1,14,15,15,-1059.519592767304,-1173.8455574591521,-1173.8455574591521,577.0439129185697
651,116.11049303012155,113.61049303012155,115.61049303012155,2.0,sell,True,1,15,16,16,-1173.8455574591521,-1287.4560504892736,-1287.4560504892736,570.3118379926711
652,115.56022710610718,112.96022710610718,114.96022710610718,2.0,none,False,0,16,16,16,-1287.4560504892736,-1287.4560504892736,-1287.4560504892736,561.5075832084412
653,115.155456236661,112.555456236661,114.555456236661,2.0,buy,True,1,16,15,15,-1287.4560504892736,-1172.9005942526126,-1172.9005942526126,554.4312492973024
654,115.56543275614139,113.06543275614139,115.06543275614139,2.0,buy,True,1,15,14,14,-1172.9005942526126,-1057.835161496471,-1057.835161496471,560.0808970895084
655,116.43283350568299,114.03283350568299,116.03283350568299,2.0,none,False,0,14,14,14,-1057.835161496471,-1057.835161496471,-1057.835161496471,572.2245075830908
656,115.97974857919384,113.57974857919383,115.57974857919383,2.0,sell,True,1,14,15,15,-1057.835161496471,-1171.414910075665,-1171.414910075665,568.2813186122426
657,115.7391369499426,113.2391369499426,115.2391369499426,2.0,none,False,0,15,15,15,-1171.414910075665,-1171.414910075665,-1171.414910075665,564.6721441734742
658,116.37589187020373,113.87589187020373,115.87589187020373,2.0,none,False,0,15,15,15,-1171.414910075665,-1171.414910075665,-1171.414910075665,574.223467977391
659,116.98512353811687,114.48512353811687,116.48512353811687,2.0,buy,True,1,15,14,14,-1171.414910075665,-1054.9297865375481,-1054.9297865375481,582.8619429960879
660,117.41340611311365,115.01340611311365,117.01340611311365,2.0,buy,True,1,14,13,13,-1054.9297865375481,-937.9163804244345,-937.9163804244345,588.4578990460429
661,116.92629406406061,114.62629406406062,116.62629406406062,2.0,buy,True,1,13,12,12,-937.9163804244345,-821.2900863603738,-821.2900863603738,581.8254424083536
662,117.00344991147792,114.80344991147791,116.80344991147791,2.0,none,False,0,12,12,12,-821.2900863603738,-821.2900863603738,-821.2900863603738,582.7513125773612
663,117.39579251277156,115.19579251277156,117.19579251277156,2.0,sell,True,1,12,13,13,-821.2900863603738,-936.4858788731453,-936.4858788731453,589.659423792885
664,117.56945350991319,115.26945350991319,117.26945350991319,2.0,sell,True,1,13,14,14,-936.4858788731453,-1051.7553323830584,-1051.7553323830584,594.2170167557263
665,117.63153648937879,115.23153648937878,117.23153648937878,2.0,buy,True,1,14,13,13,-1051.7553323830584,-934.5237958936797,-934.5237958936797,594.6861784682445
666,117.4581392214753,115.15813922147531,117.15813922147531,2.0,none,False,0,13,13,13,-934.5237958936797,-934.5237958936797,-934.5237958936797,592.4320139854993
667,116.65922903103001,114.35922903103001,116.35922903103001,2.0,none,False,0,13,13,13,-934.5237958936797,-934.5237958936797,-934.5237958936797,582.0461815097104
668,115.66959192384427,113.36959192384427,115.36959192384427,2.0,sell,True,1,13,14,14,-934.5237958936797,-1047.893387817524,-1047.893387817524,571.4808991162959
669,115.48340682693804,113.08340682693803,115.08340682693803,2.0,none,False,0,14,14,14,-1047.893387817524,-1047.893387817524,-1047.893387817524,568.8743077596087
670,116.24020606996649,113.84020606996648,115.84020606996648,2.0,buy,True,1,14,13,13,-1047.893387817524,-932.0531817475575,-932.0531817475575,579.069497162007
671,117.16803414774836,114.86803414774836,116.86803414774836,2.0,sell,True,1,13,14,14,-932.0531817475575,-1046.9212158953057,-1046.9212158953057,593.4312621731713
672,117.98390806521961,115.5839080652196,117.5839080652196,2.0,sell,True,1,14,15,15,-1046.9212158953057,-1162.5051239605255,-1162.5051239605255,607.2534970177687
673,118.05421261900682,115.55421261900682,117.55421261900682,2.0,none,False,0,15,15,15,-1162.5051239605255,-1162.5051239605255,-1162.5051239605255,608.3080653245768
674,118.92755137850807,116.42755137850807,118.42755137850807,2.0,none,False,0,15,15,15,-1162.5051239605255,-1162.5051239605255,-1162.5051239605255,621.4081467170956
675,118.27768092947,115.77768092947,117.77768092947,2.0,none,False,0,15,15,15,-1162.5051239605255,-1162.5051239605255,-1162.5051239605255,611.6600899815244
676,117.62925834454772,115.12925834454772,117.12925834454772,2.0,none,False,0,15,15,15,-1162.5051239605255,-1162.5051239605255,-1162.5051239605255,601.9337512076904
677,118.62360195072475,116.12360195072475,118.12360195072475,2.0,buy,True,1,15,14,14,-1162.5051239605255,-1044.3815220098006,-1044.3815220098006,616.3489053003459
678,119.49681944028028,117.09681944028027,119.09681944028027,2.0,none,False,0,14,14,14,-1044.3815220098006,-1044.3815220098006,-1044.3815220098006,628.5739501541232
679,120.34889883607316,117.94889883607316,119.94889883607316,2.0,none,False,0,14,14,14,-1044.3815220098006,-1044.3815220098006,-1044.3815220098006,640.5030616952236
680,119.36743317303336,116.96743317303336,118.96743317303336,2.0,buy,True,1,14,13,13,-1044.3815220098006,-925.4140888367673,-925.4140888367673,626.3625424126664
681,120.33342094977537,118.03342094977538,120.03342094977538,2.0,sell,True,1,13,14,14,-925.4140888367673,-1043.4475097865427,-1043.4475097865427,641.2203835103126
682,120.42002191688933,118.02002191688932,120.02002191688932,2.0,sell,True,1,14,15,15,-1043.4475097865427,-1161.467531703432,-1161.467531703432,644.8327970499079
683,121.12214139404531,118.62214139404531,120.62214139404531,2.0,buy,True,1,15,14,14,-1161.467531703432,-1040.8453903093869,-1040.8453903093869,654.8645892072475
684,120.34743491608562,117.94743491608561,119.94743491608561,2.0,buy,True,1,14,13,13,-1040.8453903093869,-920.8979553933012,-920.8979553933012,643.6186985158118
685,119.86196467654466,117.56196467654466,119.56196467654466,2.0,sell,True,1,13,14,14,-920.8979553933012,-1038.4599200698458,-1038.4599200698458,639.6075854017795
686,120.44350000539517,118.04350000539516,120.04350000539516,2.0,sell,True,1,14,15,15,-1038.4599200698458,-1156.503420075241,-1156.503420075241,650.1490800056865
687,119.79448983307209,117.29448983307209,119.29448983307209,2.0,none,False,0,15,15,15,-1156.503420075241,-1156.503420075241,-1156.503420075241,640.4139274208405
688,120.58857535664004,118.08857535664004,120.08857535664004,2.0,none,False,0,15,15,15,-1156.503420075241,-1156.503420075241,-1156.503420075241,652.3252102743597
689,120.61913667455963,118.11913667455963,120.11913667455963,2.0,sell,True,1,15,16,16,-1156.503420075241,-1274.6225567498004,-1274.6225567498004,655.2836300431536
690,119.98869907665431,117.38869907665432,119.38869907665432,2.0,buy,True,1,16,15,15,-1274.6225567498004,-1155.233857673146,-1155.233857673146,644.5966284766687
691,119.4847932439886,116.9847932439886,118.9847932439886,2.0,buy,True,1,15,14,14,-1155.233857673146,-1036.2490644291574,-1036.2490644291574,636.538040986683
692,119.99230654755152,117.59230654755152,119.59230654755152,2.0,none,False,0,14,14,14,-1036.2490644291574,-1036.2490644291574,-1036.2490644291574,643.6432272365639
693,119.59619822693475,117.19619822693474,119.19619822693474,2.0,none,False,0,14,14,14,-1036.2490644291574,-1036.2490644291574,-1036.2490644291574,638.0977107479289
694,118.61906969532308,116.21906969532307,118.21906969532307,2.0,sell,True,1,14,15,15,-1036.2490644291574,-1152.4681341244805,-1152.4681341244805,626.8179113053657
695,117.74331835892414,115.24331835892414,117.24331835892414,2.0,buy,True,1,15,14,14,-1152.4681341244805,-1035.2248157655563,-1035.2248157655563,613.1816412593816
696,117.55415158486093,115.15415158486093,117.15415158486093,2.0,sell,True,1,14,15,15,-1035.2248157655563,-1150.3789673504173,-1150.3789673504173,612.9333064224968
697,117.96126565506545,115.46126565506545,117.46126565506545,2.0,buy,True,1,15,14,14,-1150.3789673504173,-1032.9177016953518,-1032.9177016953518,618.5400174755646
698,118.79352642676672,116.39352642676671,118.39352642676671,2.0,sell,True,1,14,15,15,-1032.9177016953518,-1149.3112281221186,-1149.3112281221186,632.5916682793822
699,118.2317836286374,115.7317836286374,117.7317836286374,2.0,buy,True,1,15,14,14,-1149.3112281221186,-1031.579444493481,-1031.579444493481,623.6655263074424
700,118.72725330293912,116.32725330293911,118.32725330293911,2.0,buy,True,1,14,13,13,-1031.579444493481,-913.252191190542,-913.252191190542,630.2021017476665
701,118.82572232057585,116.52572232057585,118.52572232057585,2.0,sell,True,1,13,14,14,-913.252191190542,-1029.777913511118,-1029.777913511118,633.7821989769438
702,119.15391119925518,116.75391119925517,118.75391119925517,2.0,buy,True,1,14,13,13,-1029.777913511118,-911.0240023118628,-911.0240023118628,637.9768432784546
703,119.66339029870491,117.36339029870491,119.36339029870491,2.0,none,False,0,13,13,13,-911.0240023118628,-911.0240023118628,-911.0240023118628,644.6000715713011
